sample_index,Class_0,Class_1,predicted_label
0,10,-5,0
1,6,-10,0
2,10,-3,0
3,10,-1,0
4,4,0,0
5,4,0,0
6,10,-10,0
7,10,-4,0
8,10,-6,0
9,10,-10,0
10,10,-9,0
11,10,-6,0
12,10,-5,0
13,10,-10,0
14,5,-2,0
15,9,-8,0
16,9,-10,0
17,10,-10,0
18,10,-10,0
19,8,-4,0
20,10,-10,0
21,10,-10,0
22,10,-10,0
23,10,-5,0
24,5,-5,0
25,6,-8,0
26,10,-10,0
27,10,-6,0
28,7,-4,0
29,0,-8,0
30,9,-10,0
31,9,-10,0
32,2,-2,0
33,3,-8,0
34,9,-10,0
35,9,-10,0
36,10,-8,0
37,7,-6,0
38,5,0,0
39,10,-10,0
40,3,-7,0
41,10,-10,0
42,6,0,0
43,-3,-4,0
44,7,1,0
45,3,-5,0
46,7,-7,0
47,10,-10,0
48,7,-5,0
49,4,-5,0
50,10,-10,0
51,10,-6,0
52,7,-8,0
53,10,-2,0
54,10,-10,0
55,0,2,1
56,2,2,0
57,9,-9,0
58,10,-5,0
59,10,-5,0
60,4,-5,0
61,10,-9,0
62,9,-10,0
63,10,-8,0
64,5,-6,0
65,10,-10,0
66,6,-1,0
67,9,-2,0
68,0,0,0
69,10,-4,0
70,6,-9,0
71,10,-10,0
72,10,-10,0
73,6,-10,0
74,3,-4,0
75,5,-5,0
76,6,-5,0
77,6,-1,0
78,10,-8,0
79,2,-7,0
80,10,-10,0
81,9,-7,0
82,10,-7,0
83,10,-7,0
84,-1,-8,0
85,10,-10,0
86,5,2,0
87,9,-10,0
88,7,-7,0
89,8,-6,0
90,5,-10,0
91,10,-10,0
92,8,2,0
93,10,-7,0
94,7,3,0
95,6,-8,0
96,6,-3,0
97,10,-10,0
98,8,-4,0
99,10,-9,0
100,5,-5,0
101,0,-6,0
102,10,-5,0
103,10,-10,0
104,7,-4,0
105,1,-5,0
106,4,3,0
107,7,1,0
108,6,-2,0
109,9,-10,0
110,9,-6,0
111,6,-5,0
112,10,0,0
113,7,-8,0
114,-1,-1,0
115,1,-4,0
116,9,-5,0
117,10,-9,0
118,10,-10,0
119,9,4,0
120,10,-4,0
121,10,-9,0
122,10,-5,0
123,4,-8,0
124,4,-5,0
125,9,-10,0
126,-3,2,1
127,2,-5,0
128,10,-10,0
129,7,-1,0
130,5,-2,0
131,5,-4,0
132,10,-10,0
133,9,-10,0
134,0,-7,0
135,6,-10,0
136,2,0,0
137,10,-10,0
138,9,-3,0
139,9,-4,0
140,10,-8,0
141,1,-8,0
142,6,-7,0
143,10,-10,0
144,3,0,0
145,10,-10,0
146,10,-10,0
147,9,-5,0
148,9,-10,0
149,7,-2,0
150,4,-5,0
151,-6,-5,1
152,7,-10,0
153,2,-3,0
154,10,-10,0
155,10,-10,0
156,9,-3,0
157,10,-4,0
158,2,-4,0
159,5,-10,0
160,10,-4,0
161,8,-7,0
162,10,-10,0
163,10,-2,0
164,5,-4,0
165,6,1,0
166,4,-2,0
167,6,-1,0
168,6,-6,0
169,10,-7,0
170,1,-3,0
171,6,-8,0
172,5,-7,0
173,7,-10,0
174,10,-6,0
175,10,-10,0
176,5,-8,0
177,10,4,0
178,7,3,0
179,7,-1,0
180,7,-8,0
181,6,-7,0
182,10,-3,0
183,7,-5,0
184,5,-2,0
185,10,-10,0
186,8,-7,0
187,3,-7,0
188,2,3,1
189,10,-8,0
190,3,-8,0
191,6,-5,0
192,5,6,1
193,-1,0,1
194,8,-6,0
195,7,-8,0
196,7,-10,0
197,10,-10,0
198,10,-10,0
199,4,-8,0
200,10,-5,0
201,10,-10,0
202,10,-10,0
203,10,-7,0
204,4,-1,0
205,10,-4,0
206,10,-10,0
207,10,-10,0
208,10,-3,0
209,6,-9,0
210,10,-4,0
211,10,-10,0
212,6,-9,0
213,8,0,0
214,6,-10,0
215,5,0,0
216,7,-3,0
217,3,-5,0
218,10,-9,0
219,4,0,0
220,10,-5,0
221,9,-10,0
222,10,1,0
223,10,-9,0
224,10,-10,0
225,10,-3,0
226,10,-10,0
227,7,-3,0
228,7,-7,0
229,10,-9,0
230,8,-4,0
231,5,-6,0
232,5,-10,0
233,2,2,0
234,9,-10,0
235,10,-7,0
236,0,1,1
237,6,-7,0
238,8,-9,0
239,1,-5,0
240,10,-7,0
241,-4,-2,1
242,10,1,0
243,10,-6,0
244,5,-10,0
245,5,4,0
246,-3,-6,0
247,10,-5,0
248,5,2,0
249,8,-10,0
250,7,-9,0
251,10,-10,0
252,10,-6,0
253,10,-4,0
254,10,-5,0
255,10,-4,0
256,4,2,0
257,9,-10,0
258,10,-2,0
259,5,-10,0
260,8,-6,0
261,10,-10,0
262,10,-1,0
263,10,-7,0
264,6,-8,0
265,2,-9,0
266,10,-9,0
267,10,-9,0
268,10,-7,0
269,7,-10,0
270,10,-10,0
271,3,0,0
272,1,-7,0
273,5,3,0
274,-6,-8,0
275,10,3,0
276,4,-2,0
277,8,-4,0
278,7,-10,0
279,5,-7,0
280,10,-5,0
281,7,-7,0
282,10,-10,0
283,9,-10,0
284,8,-9,0
285,4,-1,0
286,10,0,0
287,9,-10,0
288,6,-4,0
289,6,-10,0
290,9,-6,0
291,10,-9,0
292,9,-5,0
293,10,-6,0
294,10,-10,0
295,0,-3,0
296,10,-10,0
297,4,-7,0
298,10,-8,0
299,5,-4,0
300,3,2,0
301,4,-10,0
302,7,-7,0
303,10,-9,0
304,4,-5,0
305,4,0,0
306,6,-9,0
307,10,-4,0
308,6,-1,0
309,10,-10,0
310,8,-10,0
311,6,-9,0
312,10,1,0
313,4,-5,0
314,8,-4,0
315,6,-6,0
316,10,-8,0
317,4,-7,0
318,7,0,0
319,10,-10,0
320,3,-4,0
321,10,-5,0
322,9,-10,0
323,10,-7,0
324,4,-8,0
325,10,-4,0
326,10,-10,0
327,5,-9,0
328,7,-2,0
329,9,0,0
330,6,1,0
331,10,-10,0
332,5,-4,0
333,10,-10,0
334,5,-8,0
335,8,-10,0
336,10,2,0
337,9,-9,0
338,10,-8,0
339,10,1,0
340,10,-8,0
341,3,-2,0
342,10,-9,0
343,5,-8,0
344,10,-10,0
345,5,-10,0
346,10,-10,0
347,10,-10,0
348,5,-5,0
349,6,-4,0
350,2,-3,0
351,10,-9,0
352,10,-10,0
353,4,-2,0
354,5,-1,0
355,6,-4,0
356,10,-3,0
357,2,-5,0
358,10,-10,0
359,8,-6,0
360,10,-6,0
361,3,-1,0
362,5,-10,0
363,10,-6,0
364,10,-10,0
365,10,-4,0
366,10,-10,0
367,10,0,0
368,9,-8,0
369,10,-8,0
370,2,-4,0
371,10,2,0
372,10,-6,0
373,10,-4,0
374,10,-5,0
375,10,-10,0
376,10,-5,0
377,6,-4,0
378,10,-3,0
379,4,-10,0
380,6,-6,0
381,4,-5,0
382,10,-5,0
383,6,-6,0
384,7,-9,0
385,10,-4,0
386,10,-10,0
387,9,-10,0
388,9,-4,0
389,10,-9,0
390,10,-10,0
391,3,4,1
392,10,-10,0
393,10,-9,0
394,10,-3,0
395,6,-8,0
396,10,-9,0
397,10,-10,0
398,10,-1,0
399,6,-3,0
400,10,-10,0
401,10,-2,0
402,3,1,0
403,-1,-6,0
404,4,-7,0
405,3,-10,0
406,10,-5,0
407,10,-10,0
408,-2,-1,1
409,6,-7,0
410,5,-4,0
411,1,-3,0
412,5,-7,0
413,5,-7,0
414,5,-5,0
415,10,-2,0
416,2,-3,0
417,10,-10,0
418,10,-10,0
419,8,3,0
420,10,-10,0
421,-1,-10,0
422,1,-7,0
423,10,-7,0
424,4,-1,0
425,10,-7,0
426,7,-5,0
427,5,-10,0
