sample_index,Class_0,Class_1,predicted_label
0,10,-10,0
1,10,-10,0
2,10,-5,0
3,10,-10,0
4,-9,-10,0
5,-4,3,1
6,10,-10,0
7,10,-10,0
8,10,-10,0
9,10,-10,0
10,0,5,1
11,10,-6,0
12,10,-10,0
13,10,-8,0
14,10,-6,0
15,-10,-7,1
16,10,-10,0
17,2,-10,0
18,10,-10,0
19,1,-2,0
20,9,-9,0
21,4,-10,0
22,10,-6,0
23,5,-10,0
24,0,-10,0
25,6,-5,0
26,3,-9,0
27,-3,-10,0
28,8,-10,0
29,2,-7,0
30,10,-10,0
31,-3,7,1
32,10,-9,0
33,-10,-10,0
34,10,-10,0
35,10,-10,0
36,10,-10,0
37,10,10,0
38,-1,-10,0
39,10,-10,0
40,6,1,0
41,10,-5,0
42,9,-10,0
43,6,-10,0
44,10,-10,0
45,10,-7,0
46,4,0,0
47,10,-10,0
48,10,-10,0
49,10,-10,0
50,5,-10,0
51,10,-10,0
52,4,-10,0
53,-1,-10,0
54,10,-10,0
55,2,-10,0
56,6,-10,0
57,10,-10,0
58,9,-9,0
59,10,-9,0
60,10,-4,0
61,10,-6,0
62,10,-6,0
63,10,-10,0
64,10,10,0
65,10,-10,0
66,1,-10,0
67,10,-10,0
68,10,9,0
69,6,-3,0
70,5,-2,0
71,10,-10,0
72,10,0,0
73,10,-10,0
74,7,-10,0
75,10,-7,0
76,10,-10,0
77,10,-7,0
78,10,-10,0
79,10,0,0
80,10,-10,0
81,10,-10,0
82,10,-10,0
83,10,-10,0
84,8,-10,0
85,10,-10,0
86,-3,-2,1
87,10,-10,0
88,10,-10,0
89,10,-10,0
90,-9,-1,1
91,-2,-10,0
92,4,10,1
93,6,-10,0
94,10,-10,0
95,5,-10,0
96,10,6,0
97,10,-10,0
98,10,-10,0
99,10,-8,0
100,10,-10,0
101,10,-1,0
102,5,-10,0
103,10,-10,0
104,0,-8,0
105,10,-1,0
106,7,1,0
107,10,-10,0
108,10,6,0
109,10,-5,0
110,10,-10,0
111,10,-1,0
112,7,-9,0
113,8,-10,0
114,10,-6,0
115,10,-2,0
116,10,-10,0
117,10,-10,0
118,10,-10,0
119,-7,-10,0
120,7,-10,0
121,10,-10,0
122,-3,10,1
123,10,-4,0
124,2,-5,0
125,6,-10,0
126,7,-10,0
127,8,-8,0
128,10,-10,0
129,10,-10,0
130,10,-10,0
131,10,-10,0
132,10,-10,0
133,7,-9,0
134,-3,-10,0
135,10,-10,0
136,10,2,0
137,10,-10,0
138,10,0,0
139,9,10,1
140,1,-10,0
141,10,-10,0
142,8,9,1
143,10,-10,0
144,-6,7,1
145,6,-10,0
146,10,-10,0
147,6,-10,0
148,8,-10,0
149,10,-1,0
150,10,-10,0
151,8,8,0
152,10,-3,0
153,7,-10,0
154,10,-10,0
155,10,-10,0
156,10,-10,0
157,-3,4,1
158,-10,-10,0
159,10,-10,0
160,10,-10,0
161,3,-8,0
162,10,-10,0
163,-4,-10,0
164,9,-10,0
165,9,-7,0
166,10,3,0
167,10,1,0
168,10,-10,0
169,6,-3,0
170,8,-10,0
171,10,-10,0
172,10,-4,0
173,10,-6,0
174,8,-10,0
175,7,-5,0
176,-10,7,1
177,10,-3,0
178,-1,-6,0
179,10,-6,0
180,10,-10,0
181,-1,-5,0
182,10,-9,0
183,1,-9,0
184,2,-3,0
185,10,-10,0
186,10,8,0
187,10,-10,0
188,10,-10,0
189,10,-10,0
190,0,3,1
191,1,10,1
192,10,-10,0
193,0,6,1
194,1,-1,0
195,10,-10,0
196,0,-3,0
197,10,2,0
198,10,-10,0
199,-10,-10,0
200,-3,-10,0
201,10,-10,0
202,10,-7,0
203,-4,-10,0
204,-4,-10,0
205,10,1,0
206,10,-10,0
207,10,-10,0
208,10,-10,0
209,10,1,0
210,0,-10,0
211,10,-10,0
212,3,-7,0
213,10,-10,0
214,9,-10,0
215,-2,10,1
216,10,-9,0
217,4,-3,0
218,10,-10,0
219,10,-10,0
220,7,-9,0
221,5,-10,0
222,-1,-10,0
223,10,-10,0
224,10,-10,0
225,10,-10,0
226,10,-10,0
227,10,7,0
228,10,-10,0
229,10,-10,0
230,-5,-1,1
231,10,-4,0
232,10,-10,0
233,2,6,1
234,8,-10,0
235,10,-10,0
236,10,3,0
237,-1,-7,0
238,10,-10,0
239,2,-9,0
240,10,-10,0
241,-9,10,1
242,10,2,0
243,10,-10,0
244,10,-10,0
245,3,10,1
246,4,-10,0
247,10,-10,0
248,5,-3,0
249,10,-10,0
250,-2,-10,0
251,10,-10,0
252,5,5,0
253,10,-10,0
254,10,-10,0
255,10,-10,0
256,5,9,1
257,10,0,0
258,10,-10,0
259,10,-10,0
260,10,-10,0
261,10,-8,0
262,10,-6,0
263,10,-10,0
264,8,-10,0
265,5,-10,0
266,10,-10,0
267,10,-10,0
268,10,-10,0
269,10,-7,0
270,10,-10,0
271,9,-10,0
272,-9,-5,1
273,10,-5,0
274,5,-9,0
275,0,-7,0
276,10,-10,0
277,6,-10,0
278,10,-6,0
279,1,2,1
280,10,-10,0
281,3,-10,0
282,10,-10,0
283,-4,-10,0
284,10,-10,0
285,-6,8,1
286,10,1,0
287,9,1,0
288,7,-10,0
289,0,-4,0
290,4,-10,0
291,2,10,1
292,10,-10,0
293,10,-10,0
294,10,-10,0
295,8,-9,0
296,10,-8,0
297,-5,10,1
298,10,-10,0
299,-8,1,1
300,10,2,0
301,4,-10,0
302,8,-10,0
303,6,-10,0
304,2,-10,0
305,10,-10,0
306,8,-8,0
307,10,-10,0
308,7,-9,0
309,10,-10,0
310,-10,1,1
311,10,-2,0
312,10,-8,0
313,10,-10,0
314,-4,-4,0
315,10,-1,0
316,5,-9,0
317,10,-10,0
318,1,10,1
319,10,-10,0
320,10,-2,0
321,10,-10,0
322,-4,4,1
323,10,1,0
324,1,-10,0
325,10,-10,0
326,10,-10,0
327,3,-6,0
328,10,-10,0
329,9,-5,0
330,4,6,1
331,5,-10,0
332,8,3,0
333,10,-10,0
334,-1,-10,0
335,10,-10,0
336,10,-10,0
337,10,-10,0
338,10,-2,0
339,-5,10,1
340,10,-10,0
341,10,3,0
342,10,-10,0
343,10,-10,0
344,10,-10,0
345,10,-10,0
346,10,-10,0
347,1,-10,0
348,8,-10,0
